DateTime,email,ip,type,useragent
2021-11-05T20:00:40.537Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,20.81.14.128,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-05T20:00:53.022Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,104.47.58.126,Dunkin Click,null
2021-11-05T20:00:53.112Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:01:11.144Z,b1052580a4cf55bc356608af1e90b70cd3d8def4a9f51fb8bd77ae830b1f6e19,104.47.55.126,Dunkin Click,null
2021-11-05T20:01:11.344Z,b1052580a4cf55bc356608af1e90b70cd3d8def4a9f51fb8bd77ae830b1f6e19,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:01:23.965Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,104.47.58.126,Dunkin Click,null
2021-11-05T20:01:24.092Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:01:26.537Z,b1052580a4cf55bc356608af1e90b70cd3d8def4a9f51fb8bd77ae830b1f6e19,185.144.156.29,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-05T20:01:27.200Z,b1052580a4cf55bc356608af1e90b70cd3d8def4a9f51fb8bd77ae830b1f6e19,104.47.55.126,Dunkin Click,null
2021-11-05T20:01:27.349Z,b1052580a4cf55bc356608af1e90b70cd3d8def4a9f51fb8bd77ae830b1f6e19,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:01:57.920Z,b1052580a4cf55bc356608af1e90b70cd3d8def4a9f51fb8bd77ae830b1f6e19,104.47.55.126,Dunkin Click,null
2021-11-05T20:01:58.064Z,b1052580a4cf55bc356608af1e90b70cd3d8def4a9f51fb8bd77ae830b1f6e19,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:02:06.416Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,104.47.55.126,Dunkin Click,null
2021-11-05T20:02:06.599Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:02:35.900Z,b1052580a4cf55bc356608af1e90b70cd3d8def4a9f51fb8bd77ae830b1f6e19,104.47.55.126,Dunkin Click,null
2021-11-05T20:02:36.044Z,b1052580a4cf55bc356608af1e90b70cd3d8def4a9f51fb8bd77ae830b1f6e19,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:02:57.342Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,104.47.55.126,Dunkin Click,null
2021-11-05T20:02:57.525Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:03:06.296Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,104.47.55.126,Dunkin Click,null
2021-11-05T20:03:06.440Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:03:39.558Z,404da977cb26b31b86b5f95ea186de62838dde23b3ed2a9ab44d128482a0f0f7,104.47.70.126,Dunkin Click,null
2021-11-05T20:03:39.693Z,404da977cb26b31b86b5f95ea186de62838dde23b3ed2a9ab44d128482a0f0f7,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
2021-11-05T20:03:44.548Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,104.47.70.126,Dunkin Click,null
2021-11-05T20:03:44.632Z,2c6d187ed6a40b6335400d91b91abc9276d3bea7bb72fbaebd4064cd4a094efb,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:03:59.266Z,a495db95c5a0b419c81c1d9219e25561cd03ba2ecef549eb354ab957a83cce43,104.47.70.126,Skyward Click,null
2021-11-05T20:03:59.592Z,a495db95c5a0b419c81c1d9219e25561cd03ba2ecef549eb354ab957a83cce43,209.23.205.194,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-05T20:04:46.218Z,3f28f3a2009b10897e4ff178258f93ff9ce05e73caf1d9821033583863810aa0,104.47.55.126,Dunkin Click,null
2021-11-05T20:04:46.443Z,3f28f3a2009b10897e4ff178258f93ff9ce05e73caf1d9821033583863810aa0,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-05T20:04:59.509Z,3f28f3a2009b10897e4ff178258f93ff9ce05e73caf1d9821033583863810aa0,50.2.139.107,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-11-05T20:05:22.021Z,a495db95c5a0b419c81c1d9219e25561cd03ba2ecef549eb354ab957a83cce43,104.47.58.126,Skyward Click,null
2021-11-05T20:05:22.221Z,a495db95c5a0b419c81c1d9219e25561cd03ba2ecef549eb354ab957a83cce43,209.23.205.194,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-05T20:05:47.702Z,513ca2e7d46ae6a234dc7d75987be07942cc871d6dd8739692ae6ee6eef1f25b,104.47.70.126,Dunkin Click,null
2021-11-05T20:05:47.956Z,513ca2e7d46ae6a234dc7d75987be07942cc871d6dd8739692ae6ee6eef1f25b,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:05:58.230Z,513ca2e7d46ae6a234dc7d75987be07942cc871d6dd8739692ae6ee6eef1f25b,104.47.70.126,Dunkin Click,null
2021-11-05T20:05:58.300Z,513ca2e7d46ae6a234dc7d75987be07942cc871d6dd8739692ae6ee6eef1f25b,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:06:09.800Z,f4d7fda85f586603c9527755ee62464aee84dc17a1ce74a21ef08479280bf7d8,104.47.58.126,Dunkin Click,null
2021-11-05T20:06:10.350Z,f4d7fda85f586603c9527755ee62464aee84dc17a1ce74a21ef08479280bf7d8,172.58.143.122,Dunkin Click,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G960U1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/15.0 Chrome/90.0.4430.210 Mobile Safari/537.36"
2021-11-05T20:06:15.735Z,513ca2e7d46ae6a234dc7d75987be07942cc871d6dd8739692ae6ee6eef1f25b,173.208.164.106,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-11-05T20:06:25.499Z,513ca2e7d46ae6a234dc7d75987be07942cc871d6dd8739692ae6ee6eef1f25b,104.152.222.7,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-05T20:06:29.347Z,f4d7fda85f586603c9527755ee62464aee84dc17a1ce74a21ef08479280bf7d8,174.127.71.248,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-05T20:06:57.889Z,774dbdf66af6c27b152d82225465e49eabdb34fa31167a9592381f7cb36740f2,104.47.70.126,Dunkin Click,null
2021-11-05T20:06:58.048Z,774dbdf66af6c27b152d82225465e49eabdb34fa31167a9592381f7cb36740f2,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:07:10.744Z,774dbdf66af6c27b152d82225465e49eabdb34fa31167a9592381f7cb36740f2,50.7.103.131,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-11-05T20:07:36.386Z,ea1e34e909efc33e202fca9071a6ec099887139346d2b75f278b0d2345838c1f,104.47.70.126,Dunkin Click,null
2021-11-05T20:07:37.048Z,ea1e34e909efc33e202fca9071a6ec099887139346d2b75f278b0d2345838c1f,107.115.203.111,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
2021-11-05T20:07:55.214Z,ea1e34e909efc33e202fca9071a6ec099887139346d2b75f278b0d2345838c1f,198.57.47.89,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-05T20:09:03.433Z,513ca2e7d46ae6a234dc7d75987be07942cc871d6dd8739692ae6ee6eef1f25b,104.47.70.126,Dunkin Click,null
2021-11-05T20:09:03.569Z,513ca2e7d46ae6a234dc7d75987be07942cc871d6dd8739692ae6ee6eef1f25b,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:09:35.569Z,7a02732287a488c3be1b30218786ee03edb7b0230eecfb83a3d72533a0e40690,104.47.70.126,Skyward Click,null
2021-11-05T20:09:35.736Z,7a02732287a488c3be1b30218786ee03edb7b0230eecfb83a3d72533a0e40690,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:09:52.249Z,7a02732287a488c3be1b30218786ee03edb7b0230eecfb83a3d72533a0e40690,192.3.140.220,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-05T20:10:47.806Z,59c96cb37cb21c7fc03f2a7c9dbc89b8a77b77d0e235ea7ae97521bd0c7a796d,104.47.55.126,Skyward Click,null
2021-11-05T20:10:48.026Z,59c96cb37cb21c7fc03f2a7c9dbc89b8a77b77d0e235ea7ae97521bd0c7a796d,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:11:09.913Z,59c96cb37cb21c7fc03f2a7c9dbc89b8a77b77d0e235ea7ae97521bd0c7a796d,104.206.225.243,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-11-05T20:12:05.016Z,e0bcd12ed787a32a21826ea0d0598dafdae87b9a4aeb64de14f66f774bce442a,104.47.58.126,Dunkin Click,null
2021-11-05T20:12:05.840Z,e0bcd12ed787a32a21826ea0d0598dafdae87b9a4aeb64de14f66f774bce442a,174.209.1.213,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2021-11-05T20:12:18.113Z,e0bcd12ed787a32a21826ea0d0598dafdae87b9a4aeb64de14f66f774bce442a,52.141.211.216,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-05T20:13:12.918Z,8881c88e5301787845d944097235f270ba372ae6fba5cf951f7e43dbf7cffef7,104.47.58.126,Dunkin Click,null
2021-11-05T20:13:13.341Z,8881c88e5301787845d944097235f270ba372ae6fba5cf951f7e43dbf7cffef7,174.216.81.189,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
2021-11-05T20:13:26.329Z,8881c88e5301787845d944097235f270ba372ae6fba5cf951f7e43dbf7cffef7,69.90.188.4,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-05T20:13:28.516Z,ab1bb5ebe393a165878b1beaa9630cecc515779fc933ecfa92c3a07802b43822,104.47.58.126,Skyward Click,null
2021-11-05T20:13:28.852Z,ab1bb5ebe393a165878b1beaa9630cecc515779fc933ecfa92c3a07802b43822,65.60.188.97,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
2021-11-05T20:13:44.088Z,ab1bb5ebe393a165878b1beaa9630cecc515779fc933ecfa92c3a07802b43822,209.95.55.101,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-05T20:13:45.895Z,c3c1342da5f56ce6426e957b362a3e4be1fcbb3203dbb8375f18b969a9f858aa,104.47.55.126,Dunkin Click,null
2021-11-05T20:13:46.543Z,c3c1342da5f56ce6426e957b362a3e4be1fcbb3203dbb8375f18b969a9f858aa,162.235.246.243,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
2021-11-05T20:13:50.210Z,5a1974f2214714deabe48790efc030ee4be8cae829c7eba2337c94b331f161f6,104.47.70.126,Skyward Click,null
2021-11-05T20:13:50.390Z,5a1974f2214714deabe48790efc030ee4be8cae829c7eba2337c94b331f161f6,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:14:03.271Z,626809418258445a7f4432c83645749f1a519f481501bff7e7c748394e309f3c,104.47.55.126,Dunkin Click,null
2021-11-05T20:14:03.494Z,5a1974f2214714deabe48790efc030ee4be8cae829c7eba2337c94b331f161f6,20.98.124.235,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-05T20:14:03.585Z,626809418258445a7f4432c83645749f1a519f481501bff7e7c748394e309f3c,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:14:12.310Z,c3c1342da5f56ce6426e957b362a3e4be1fcbb3203dbb8375f18b969a9f858aa,199.217.102.5,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-05T20:14:33.391Z,626809418258445a7f4432c83645749f1a519f481501bff7e7c748394e309f3c,209.141.41.230,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-11-05T20:14:54.168Z,bf7a5f3d1a0f143bebbe978d2931a46c458199c5b7e53b62af3ce735049d75c8,104.47.58.126,Dunkin Click,null
2021-11-05T20:14:56.169Z,bf7a5f3d1a0f143bebbe978d2931a46c458199c5b7e53b62af3ce735049d75c8,73.74.172.190,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-05T20:15:05.333Z,bf7a5f3d1a0f143bebbe978d2931a46c458199c5b7e53b62af3ce735049d75c8,192.3.140.11,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-11-05T20:15:52.387Z,62539c3facc5362b7321720a73c55fe148728ecbeb7d8dd036d62fa13f592dd7,104.47.58.126,Skyward Click,null
2021-11-05T20:15:52.719Z,62539c3facc5362b7321720a73c55fe148728ecbeb7d8dd036d62fa13f592dd7,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:16:03.397Z,8881c88e5301787845d944097235f270ba372ae6fba5cf951f7e43dbf7cffef7,104.47.55.126,Dunkin Click,null
2021-11-05T20:16:03.777Z,8881c88e5301787845d944097235f270ba372ae6fba5cf951f7e43dbf7cffef7,174.216.81.189,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
2021-11-05T20:16:06.041Z,62539c3facc5362b7321720a73c55fe148728ecbeb7d8dd036d62fa13f592dd7,209.95.62.186,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-11-05T20:16:11.897Z,bf7a5f3d1a0f143bebbe978d2931a46c458199c5b7e53b62af3ce735049d75c8,73.74.172.190,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-05T20:16:55.302Z,64093518e507aabcabb1f378b1010cab487eb4f4df2e346b0c82bceb21d35904,20.65.23.177,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-05T20:17:01.379Z,c11665c48277d42f67fe8d99cb13f1fe2a871c847a5e63c5395ddd2c14b59744,104.45.184.65,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-11-05T20:17:11.539Z,9d2686e39964a0977fd695472400ebc9eed2953c39e3b2abbf390dfcae8b415b,104.47.55.126,Dunkin Click,null
2021-11-05T20:17:12.735Z,9d2686e39964a0977fd695472400ebc9eed2953c39e3b2abbf390dfcae8b415b,104.1.100.232,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-05T20:17:15.481Z,7025cd6905f76b8bb0e4d64fc7ff0bb1d73632b3812f102ff63e73868707cd0b,208.110.66.78,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-11-05T20:17:17.228Z,08b00290f6803c8ac76d48733219764662eed4f1ea3ecdbd0cc760c9792556e4,67.198.130.162,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-11-05T20:17:20.849Z,fd156ae3236584c31f2c29109faaf15f53234be7b7f1a12c3eb53df3e816793c,52.146.81.90,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-11-05T20:17:23.202Z,9d2686e39964a0977fd695472400ebc9eed2953c39e3b2abbf390dfcae8b415b,216.71.124.119,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-11-05T20:18:45.892Z,8a3ff9018fb5093cec2edfc1aabf0d6aa1b42ec1d69f9e927dc43395987e7b8f,104.47.55.126,Dunkin Click,null
2021-11-05T20:18:46.091Z,8a3ff9018fb5093cec2edfc1aabf0d6aa1b42ec1d69f9e927dc43395987e7b8f,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-05T20:19:05.268Z,8a3ff9018fb5093cec2edfc1aabf0d6aa1b42ec1d69f9e927dc43395987e7b8f,162.248.7.94,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-05T20:19:40.311Z,243663dd5bd5b382fcee3268253e1005e84a01a782db20cfea0ec234842a9f8c,104.47.58.126,Dunkin Click,null
2021-11-05T20:19:40.492Z,243663dd5bd5b382fcee3268253e1005e84a01a782db20cfea0ec234842a9f8c,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:19:48.097Z,bc58d6c59dde7c7c2bd9a57c7bc099375ca3cc1dfa22c227399fd119e74d6d4f,104.47.55.126,Skyward Click,null
2021-11-05T20:19:48.454Z,bc58d6c59dde7c7c2bd9a57c7bc099375ca3cc1dfa22c227399fd119e74d6d4f,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:19:55.097Z,243663dd5bd5b382fcee3268253e1005e84a01a782db20cfea0ec234842a9f8c,20.65.23.177,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-11-05T20:20:03.248Z,243663dd5bd5b382fcee3268253e1005e84a01a782db20cfea0ec234842a9f8c,104.47.58.126,Dunkin Click,null
2021-11-05T20:20:03.350Z,243663dd5bd5b382fcee3268253e1005e84a01a782db20cfea0ec234842a9f8c,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-05T20:20:26.793Z,bc58d6c59dde7c7c2bd9a57c7bc099375ca3cc1dfa22c227399fd119e74d6d4f,198.23.150.163,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-05T20:20:33.749Z,e9587761a5c79bba03fdb7f6e8d02e66f1258783415b4734f88e0f1fec3aeef3,104.47.55.126,Dunkin Click,null
2021-11-05T20:20:34.374Z,e9587761a5c79bba03fdb7f6e8d02e66f1258783415b4734f88e0f1fec3aeef3,174.248.91.115,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
2021-11-05T20:20:52.488Z,e9587761a5c79bba03fdb7f6e8d02e66f1258783415b4734f88e0f1fec3aeef3,199.15.252.147,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-05T20:21:22.130Z,d5d6aa87487dcb15e1af9553182359b9e6e9ece3a34eaafa9692528f3b5d9fbe,104.47.58.126,Skyward Click,null
2021-11-05T20:21:22.867Z,d5d6aa87487dcb15e1af9553182359b9e6e9ece3a34eaafa9692528f3b5d9fbe,174.192.134.213,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-05T20:21:35.450Z,d5d6aa87487dcb15e1af9553182359b9e6e9ece3a34eaafa9692528f3b5d9fbe,69.172.214.40,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-11-05T20:22:38.889Z,b0b66f669c9710cf6f9ef6165a61f69d88a3ea392ce0122cce81503bc30d26dd,104.47.55.126,Skyward Click,null
2021-11-05T20:22:39.715Z,b0b66f669c9710cf6f9ef6165a61f69d88a3ea392ce0122cce81503bc30d26dd,172.58.141.29,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
2021-11-05T20:23:00.613Z,b0b66f669c9710cf6f9ef6165a61f69d88a3ea392ce0122cce81503bc30d26dd,174.140.165.215,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
