,DateTime,email,ip,type,useragent
1979,2021-11-05T19:24:49.137Z,23ca6f77b90cfc9cefbaf6cb36da806e8d7d9f9063df8b5bd81a9a76ec19419a,162.211.66.74,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
1981,2021-11-05T19:25:02.876Z,c6f50b863d76d8f4ae7e190bde96ec62f374a417043f71f2c4c4d213ceb6fe9b,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1985,2021-11-05T19:25:36.095Z,a1f743abfbbb42a45418c48c0aa986b0758c4709f4782546ace6b2476493e800,173.208.164.110,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
1991,2021-11-05T19:26:42.751Z,86d2a2ff0b339700e3168612873e8167fc46985f3ebc7d02d67f7ec9fbadb535,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
1993,2021-11-05T19:26:50.071Z,58f26dfc2a892ba593b98054526ed9c936ba37eb031d568a91eb2f868ef4e9d8,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1994,2021-11-05T19:26:55.705Z,86d2a2ff0b339700e3168612873e8167fc46985f3ebc7d02d67f7ec9fbadb535,174.127.71.249,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
1995,2021-11-05T19:27:01.773Z,58f26dfc2a892ba593b98054526ed9c936ba37eb031d568a91eb2f868ef4e9d8,69.172.213.133,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
1997,2021-11-05T19:29:14.512Z,5dc7f6d2650a7b1596b7ff756f1a02e582ab7e1b40848e34aa032f40e60a2533,107.77.210.20,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 EdgiOS/46.3.30 Mobile/15E148 Safari/605.1.15"
1999,2021-11-05T19:29:29.249Z,8ce63fb025449361e2a97809f5ff56ee598f01960004ea92f30500e0dac5e956,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2000,2021-11-05T19:29:36.750Z,5dc7f6d2650a7b1596b7ff756f1a02e582ab7e1b40848e34aa032f40e60a2533,162.216.45.100,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2001,2021-11-05T19:29:41.223Z,8ce63fb025449361e2a97809f5ff56ee598f01960004ea92f30500e0dac5e956,65.60.37.198,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2003,2021-11-05T19:29:59.904Z,4ea320106be5e7d08393fc93351a895d9305843a5873e38b7e413b1d1d9d84b0,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2005,2021-11-05T19:30:23.833Z,459cce960bc0198c88e51f357666099fdb731c54c903e7e2ea2dbdc70617fc2f,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36 Edg/95.0.1020.40"
2006,2021-11-05T19:30:25.991Z,4ea320106be5e7d08393fc93351a895d9305843a5873e38b7e413b1d1d9d84b0,198.23.248.42,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2007,2021-11-05T19:30:44.317Z,459cce960bc0198c88e51f357666099fdb731c54c903e7e2ea2dbdc70617fc2f,199.15.252.125,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2008,2021-11-05T19:31:09.513Z,17daca73077dcb3aba9b477ceb98efd3fac5f519cd36c9fc81db246b2629ee7a,20.185.97.109,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2009,2021-11-05T19:31:16.957Z,aabed38174b9a3a10eec6a7b95a47a4c8fb804613dde8827410bf9b181c6fdeb,69.87.218.239,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2010,2021-11-05T19:31:20.660Z,110a6d4beb76f6f509357682e546b6b1f2f804ffed58e3fabaf0b3614f0f59c7,208.73.21.253,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2011,2021-11-05T19:31:25.814Z,8a3ff9018fb5093cec2edfc1aabf0d6aa1b42ec1d69f9e927dc43395987e7b8f,199.15.249.93,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2012,2021-11-05T19:31:28.241Z,754f8c4014765e2c757bdaadf9919a60c07757f2b3a3ac39b7e4a9c1fae89746,192.34.80.173,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2013,2021-11-05T19:31:29.914Z,37e76de8ebc4b25dbbcf0602b4e2fbd79b03a2f09ba5d194f7983db7f9bafa7d,67.198.130.167,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2014,2021-11-05T19:31:46.781Z,74b77ab86a6f755e156e71e03957e48a487d67c4838153a3a4345225f9a9c68f,173.244.210.24,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2015,2021-11-05T19:31:48.745Z,8690f19d1775e00911b80cd2276f14dd2d717f848c955d5718e691575cc78f22,20.98.124.235,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2016,2021-11-05T19:31:53.880Z,d7604dc10e366a2431fc8876f245b4389f08ddca80b065c726c30a18a5cada8f,67.198.232.32,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2017,2021-11-05T19:31:54.141Z,1ed2c328a49d99c8956e846410e9d76ca220a90b2bfda2305bbc5468a88a3bb8,67.214.177.104,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2018,2021-11-05T19:32:03.906Z,dd620a56b2c8200c3b1465cd103fc242a5f78be5eb759343f08a350bd709a8dd,50.7.20.12,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2019,2021-11-05T19:32:08.363Z,40a67d229e746a50959e38b2b658f3d3c81dd56b35a8347cbd30555596d4e341,69.172.210.32,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2020,2021-11-05T19:32:12.197Z,9865108c8fafc6474d0e2b4666b38250dfd82faa84c5712a502c013a16d36c63,103.196.180.14,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021,2021-11-05T19:32:26.113Z,7ae7e27c61c8503d8c496e71e1e6fcb8cfee869b7268795a64213454855cd3c4,20.84.199.150,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2022,2021-11-05T19:32:26.985Z,43a52e16562acd0b2601183e4de41348423daadd24b30c04f52cb0df53641f77,98.158.184.187,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2024,2021-11-05T19:32:31.590Z,fbdec36bc43b4ff509b862114f7d7424ee5cab87d1ec71567c858c2745a0e211,107.77.210.50,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2025,2021-11-05T19:32:38.004Z,9660478b6901885b0de51d6134ef112c957c71ed9d3a18ca49feb825763efdf3,209.141.41.230,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2026,2021-11-05T19:32:38.854Z,9b5641c4dc76e93448440c8c51fb5cfc60e9a13b0a298998e5d4283d76552941,155.254.30.25,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2027,2021-11-05T19:32:42.043Z,fbdec36bc43b4ff509b862114f7d7424ee5cab87d1ec71567c858c2745a0e211,199.15.249.92,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2028,2021-11-05T19:32:43.382Z,9b816368238b54c174481534693dc8e40099d0d62672c9c817a103655e51b2c4,52.141.212.146,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2029,2021-11-05T19:32:48.977Z,3c97e12ff332a9fcce2a8b458e438f382e32dcd7b26eea4b6302b3ef38baaa81,192.40.56.55,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2030,2021-11-05T19:33:03.371Z,9d0f830f9e1cae530c75a650aff8afb390d44fabbee1c7fa267e7af7642afab5,216.104.45.182,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2031,2021-11-05T19:33:12.799Z,56ee4f681d98a90fdfe9a9f750c26f0b231475e7b12d471f183bab093773d32a,199.175.49.73,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2032,2021-11-05T19:33:13.347Z,159b1a67ccbc14881a93159d6564d9c64e14bba6965fbc7f84b563c5550cb470,192.252.223.139,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2033,2021-11-05T19:33:18.225Z,336940ed54c86e1a5c11605b687a2a601109bb67ce7eae866ca3933dec7bc65e,208.110.94.60,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2034,2021-11-05T19:33:31.100Z,a51bfc9a961b6622fcace4f6998070d959f1cc5b9de39f7d64971f359f757884,173.244.210.74,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2035,2021-11-05T19:33:34.878Z,c5fdce48d0263ad925ca63c650a2f95a533644eedd594f453902e10af7451f42,216.119.145.125,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2036,2021-11-05T19:33:38.291Z,f9e4650ef26a68f7f403e7a8afc6fb2b31b9e1fcdc3783b7a4ca1432a80d62e1,67.227.154.214,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2037,2021-11-05T19:33:42.458Z,da7a86aa7604ef57619d79445d8d8caf656bc44ab91c4914a1587a030346dfad,216.119.145.118,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2038,2021-11-05T19:33:52.479Z,f8c67a0843a00bc8f72026a8b6eb1e50cb7c26d806cd392bedf9c52c475ef88a,198.23.165.184,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2039,2021-11-05T19:33:58.188Z,96c4b28fc4140965a0728370e997ab01258129eddbd238965fde6a866b934195,99.198.127.150,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2040,2021-11-05T19:34:00.028Z,8d77f241c78db424b5b1bc916bf62a4ed3d8427330bddb6440179c14d27b28e1,65.60.37.196,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2041,2021-11-05T19:34:01.748Z,9cdd935f8affa09c32a7ba1997eb72413d1d6a8a2b2759fe703ce518ae6b88e4,23.227.188.145,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2042,2021-11-05T19:34:12.075Z,3b703722ae765a3c4ec76b2f9c9b4140899f6440783c87900f75894cb257ea33,104.193.225.239,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2043,2021-11-05T19:34:21.853Z,49eb436e2168a11ab880b9b8df2ba2974a1f758d58dee07cda787062e75177e9,198.23.165.183,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2045,2021-11-05T19:34:25.165Z,360403cbd0c48ca1d9ab4955ac92ceddc7155e1be7db0892ecc3fdb146c0c42a,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2046,2021-11-05T19:34:26.944Z,92f07b088f73b9e2495e32ea4b211fe0a52dc0691eba9a8aaa99e8852dfe09d9,173.244.210.4,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2047,2021-11-05T19:34:38.975Z,360403cbd0c48ca1d9ab4955ac92ceddc7155e1be7db0892ecc3fdb146c0c42a,64.57.87.148,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2050,2021-11-05T19:35:00.072Z,acbd172a219d717f612e7c81074a1cb7f076abe65f97015b6026fc5ac9e0dcef,67.225.206.64,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2052,2021-11-05T19:35:17.383Z,2bd7184f60d89392566eef579a660b05024eb5604ef476acd928e2ff7ea1d0c9,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2053,2021-11-05T19:35:18.789Z,fb7ddb12647df53cf86cf89421cc1656f3c006ee0ee760b5c3847d6aa8e443b3,138.197.196.232,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2057,2021-11-05T19:35:32.640Z,a419d62dfec9f7826c651f27b08d8e3b3c86964894fd47bc1939a3ca59742698,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2058,2021-11-05T19:35:37.378Z,2bd7184f60d89392566eef579a660b05024eb5604ef476acd928e2ff7ea1d0c9,50.2.139.107,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2059,2021-11-05T19:35:55.511Z,a419d62dfec9f7826c651f27b08d8e3b3c86964894fd47bc1939a3ca59742698,208.110.94.60,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2061,2021-11-05T19:37:46.294Z,4a77e794d8b836187ab104c3325b998958a75859be03b2004def5e9383239244,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36"
2063,2021-11-05T19:37:58.806Z,b4d6662748417d2f28bdfe1c29607de33ec85434fef653f480bb08c0f315da04,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2064,2021-11-05T19:38:01.292Z,4a77e794d8b836187ab104c3325b998958a75859be03b2004def5e9383239244,64.34.254.81,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2068,2021-11-05T19:38:17.552Z,d53a6dadeadd4cedbe75c4609bf3d2be9f1d4299fae067086c026cf3cd4f27d1,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36 Edg/95.0.1020.30"
2069,2021-11-05T19:38:18.792Z,b4d6662748417d2f28bdfe1c29607de33ec85434fef653f480bb08c0f315da04,20.98.124.235,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2070,2021-11-05T19:38:31.551Z,a27f708d22afec1a71927ccad6d8e610d5b9637e1542cdeb96c4c44321f68e8f,192.3.140.216,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2071,2021-11-05T19:38:32.465Z,d53a6dadeadd4cedbe75c4609bf3d2be9f1d4299fae067086c026cf3cd4f27d1,198.23.248.44,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2073,2021-11-05T19:38:54.093Z,4eac1493842eb8f45727aa506ed33bbcfa84976719e5282d50204b359578c502,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2075,2021-11-05T19:39:06.766Z,ae47fb3cdc089abf669ac4b01ad4b1fb2b7c41a51a414f8fc6d5a973f7b8fc26,50.4.233.237,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2077,2021-11-05T19:39:08.951Z,110a6d4beb76f6f509357682e546b6b1f2f804ffed58e3fabaf0b3614f0f59c7,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
2078,2021-11-05T19:39:16.936Z,4eac1493842eb8f45727aa506ed33bbcfa84976719e5282d50204b359578c502,20.81.14.128,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2079,2021-11-05T19:39:19.452Z,ae47fb3cdc089abf669ac4b01ad4b1fb2b7c41a51a414f8fc6d5a973f7b8fc26,20.98.124.235,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2083,2021-11-05T19:39:44.742Z,dc33672d4649b13fda1ea853f95cc5983e099abe0806f47237461870fb2fd568,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2085,2021-11-05T19:39:46.774Z,dee6de6a03bdc5347bc9f977d6930f9cc723667605dfcdc133447b8ad3d72006,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
2086,2021-11-05T19:40:00.590Z,dee6de6a03bdc5347bc9f977d6930f9cc723667605dfcdc133447b8ad3d72006,199.195.140.120,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2088,2021-11-05T19:40:01.381Z,dc33672d4649b13fda1ea853f95cc5983e099abe0806f47237461870fb2fd568,199.47.120.13,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2089,2021-11-05T19:40:01.418Z,07e330335ea7424b1af206f01fe1b42978fdfcd3a1542c8b2ea9d30cf2e37b08,131.156.159.224,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2090,2021-11-05T19:40:12.975Z,07e330335ea7424b1af206f01fe1b42978fdfcd3a1542c8b2ea9d30cf2e37b08,67.214.160.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2093,2021-11-05T19:41:24.177Z,5cb1492f03c6c2907bc61b0b8a6e3364760c1cfbdcfe1f5da1c70c999bc44f77,107.181.135.39,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2097,2021-11-05T19:41:50.401Z,dfe930b7b1b6bc5471063415c4d5218c57bc5b6892af0dd681db865d0b67c5a4,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
2099,2021-11-05T19:42:00.386Z,06ff8e192660b0ea9abb3f82e220b8b87256c8c84ec62d1db8806f3eb112320f,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
2100,2021-11-05T19:42:02.446Z,dfe930b7b1b6bc5471063415c4d5218c57bc5b6892af0dd681db865d0b67c5a4,216.119.158.217,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2101,2021-11-05T19:42:14.727Z,06ff8e192660b0ea9abb3f82e220b8b87256c8c84ec62d1db8806f3eb112320f,20.81.14.128,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2103,2021-11-05T19:42:52.942Z,c60a7da286612128eab39f35ee6d853bcea8934070cd65b6df68229e20c086ef,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2104,2021-11-05T19:43:04.454Z,c60a7da286612128eab39f35ee6d853bcea8934070cd65b6df68229e20c086ef,199.15.252.106,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2106,2021-11-05T19:43:34.318Z,af586d7ff8de1ab65ac1a85a81f963d6974cd8e6383968a30588017504fd26ae,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2107,2021-11-05T19:43:46.414Z,af586d7ff8de1ab65ac1a85a81f963d6974cd8e6383968a30588017504fd26ae,199.102.46.34,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2109,2021-11-05T19:45:18.952Z,8132d8a62e3d7e09decd5abdd27fb2fd7deb36ff5918960e1757577056e8f328,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2110,2021-11-05T19:45:30.725Z,8132d8a62e3d7e09decd5abdd27fb2fd7deb36ff5918960e1757577056e8f328,206.212.249.20,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2112,2021-11-05T19:46:12.998Z,9a8629b038f0d39487b188fd53a5fa084fc5ce86bbd071db9649d0949051964c,172.58.143.92,Skyward Click,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/15.0 Chrome/90.0.4430.210 Mobile Safari/537.36"
